#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.001</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.transnewguinea_tng_combined" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="bcov_alpha.s:transnewguinea_tng_combined" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="bcov_s.s:transnewguinea_tng_combined" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="gammaShape.s:transnewguinea_tng_combined" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <mean id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transnewguinea_tng_combined" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transnewguinea_tng_combined" excludeto="1" filter="-" id="orgdata.transnewguinea_tng_combined" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transnewguinea_tng_combined" shape="@gammaShape.s:transnewguinea_tng_combined" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transnewguinea_tng_combined" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transnewguinea_tng_combined" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transnewguinea_tng_combined" id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transnewguinea_tng_combined">
#                    <parameter dimension="2" id="frequencies.s:transnewguinea_tng_combined" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1 0.9</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transnewguinea_tng_combined" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transnewguinea_tng_combined" estimate="false" id="dummyfrequencies.s:transnewguinea_tng_combined" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transnewguinea_tng_combined	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:transnewguinea_tng_combined	bcov_alpha.s:transnewguinea_tng_combined	bcov_s.s:transnewguinea_tng_combined	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transnewguinea_tng_combined.1	frequencies.s:transnewguinea_tng_combined.2	gammaShape.s:transnewguinea_tng_combined
3850000	-161583.00367146693	-161480.20755283925	-102.79611862768607	-161480.20755283925	0.09961678028581887	5.3594731995057066	1.0	0.013343101115259123	0.1096255060344948	-5.65051117785487	0.9989887097837417	0.9808911420735423	0.019108857926454382	0.8570866027780374
3860000	-161577.65006235905	-161474.18079998766	-103.469262371392	-161474.18079998766	0.08300667198063627	5.291388470519765	1.0	0.013343101115259123	0.1073218053665366	-6.3961678608416435	0.9961675733195241	0.98111108470786	0.018888915292136654	1.087093988074737
3870000	-161575.3156859879	-161472.8432757167	-102.47241027119395	-161472.8432757167	0.08790160819281857	5.307477850201907	1.0	0.006433964839503926	0.10942286638153347	-5.609654027934375	0.9989502173605018	0.9810819436780297	0.018918056321967122	0.5798625756809034
3880000	-161575.36703199358	-161472.43130104442	-102.93573094914663	-161472.43130104442	0.100036832899104	5.340408897842885	1.0	0.007784533459687761	0.10734691091155957	-6.508274599101394	0.9959484944388993	0.9808726912209167	0.019127308779079987	0.46313899973447253
3890000	-161600.07210928193	-161497.15200327296	-102.92010600897304	-161497.15200327296	0.07458537866623657	5.373564337860846	1.0	0.01567625582247781	0.11409497768945914	-6.6012794842242695	0.9957408296448095	0.9809558253516635	0.0190441746483333	0.31668363062146687
3900000	-161569.40961697482	-161466.22631689216	-103.18330008266483	-161466.22631689216	0.09606689793237047	5.426580986199986	1.0	0.01121616768762892	0.11253407480397709	-5.707484439075595	0.9990236798695293	0.9808634202551418	0.01913657974485485	1.158630234692202
3910000	-161569.7127532138	-161466.2431321559	-103.469621057879	-161466.2431321559	0.08599631523946437	5.335292954930638	1.0	0.01769931701507017	0.10368328901504992	-5.660427159712681	0.9988703962590676	0.9809641815568316	0.019035818443164848	1.5860412815664577
3920000	-161552.41659021986	-161449.1917237707	-103.22486644916061	-161449.1917237707	0.09205750429475325	5.260565635281051	1.0	0.015910161372623095	0.101069143470366	-7.039202469688254	0.99383799709332	0.9811738869509105	0.018826113049086053	0.4902719732519178
3930000	-161550.35198780562	-161448.00356762207	-102.34842018354898	-161448.00356762207	0.1043677459169555	5.332576242840246	1.0	0.022794889889197752	0.09834652101933603	-6.080042710040489	0.9974050649799374	0.9814698805560713	0.018530119443925203	0.24249325652899678
3940000	-161567.18544092006	-161464.1557921727	-103.02964874733917	-161464.1557921727	0.09345667255513407	5.340319014291413	1.0	0.020246247590525075	0.1030005123166107	-6.52929500471982	0.9958754149195126	0.9812282934448316	0.018771706555164868	0.5830441806994118
3950000	-161561.49031048888	-161458.88821314173	-102.60209734715461	-161458.88821314173	0.08725141950539692	5.157394482600074	1.0	0.010762023539490602	0.1028719951884244	-5.910793204974865	0.9973860853408214	0.9813583119726818	0.018641688027314685	0.6241264762125546
3960000	-161542.62051099914	-161438.84044496025	-103.78006603888666	-161438.84044496025	0.104143030017489	5.188307391027054	1.0	0.0074393699599883175	0.10832206009591204	-7.618551661139167	0.9915923155463091	0.980803995674357	0.019196004325639462	0.6241264762125546
3970000	-161582.89449550697	-161480.78272391553	-102.11177159143176	-161480.78272391553	0.09117030299293581	5.325616568737595	1.0	0.017100978336617393	0.1039902116800521	-5.8584748569392024	0.9981494495013478	0.981142426364043	0.018857573635953296	0.09940007107110672
3980000	-161590.21676595113	-161488.13730626463	-102.0794596864926	-161488.13730626463	0.09965998579456185	5.318850864064175	1.0	0.013694511995609705	0.1039902116800521	-5.923866781210264	0.9978991726159954	0.9808892917123612	0.01911070828763505	0.026723930396104233
3990000	-161559.27367557728	-161457.48298096447	-101.79069461280174	-161457.48298096447	0.09043436944278595	5.304859102720205	1.0	0.015967456942649956	0.10247658162952536	-5.505189635784415	0.9993039176270446	0.9813149510932572	0.018685048906738975	0.0302422159302739
4000000	-161556.42212556014	-161449.35939529768	-107.06273026246913	-161449.35939529768	0.09332414477576592	5.202766946535595	1.0	0.021813661321655	0.10337099703929925	-13.108148770419373	0.9729118208202907	0.9815063740142798	0.018493625985716546	0.33018334725164
4010000	-161534.6016561243	-161432.0047196163	-102.59693650800683	-161432.0047196163	0.11945954381729133	5.380582811283275	1.0	0.016594264892669533	0.10750152876831912	-5.92307700658844	0.9981156579688487	0.9814632218337566	0.01853677816623988	0.49144298183750224
4020000	-161536.449546159	-161433.78388384567	-102.66566231333712	-161433.78388384567	0.09336891956636202	5.247307963519093	1.0	0.013549602584294327	0.10403938825679444	-6.688448683789634	0.9950044861161615	0.9810767781649921	0.01892322183500441	0.13735924178080794
4030000	-161565.38387837654	-161461.3758387972	-104.00803957936117	-161461.3758387972	0.12630782420291306	5.378764649016358	1.0	0.012226446268349811	0.10500176804152475	-8.6271448887848	0.9887707605076433	0.9811050178827917	0.018894982117204657	0.15556937924642772
4040000	-161576.67431575575	-161474.33795006078	-102.33636569496913	-161474.33795006078	0.10303320411152764	5.539939180941062	1.0	0.01483895235834886	0.10905967169332159	-5.784448874420418	0.999149781948295	0.9808645357829786	0.019135464217017704	0.2522614836651359
4050000	-161564.68615113248	-161459.86663911273	-104.81951201975416	-161459.86663911273	0.10868645188321019	5.416070843922539	1.0	0.009455105035395574	0.10686391147512181	-8.178479169872283	0.9904412711235042	0.9804758015954218	0.019524198404574616	1.231770230588634
4060000	-161584.17496649508	-161479.74148504416	-104.43348145091156	-161479.74148504416	0.11981771819818281	5.479718567719732	1.0	0.01323422414036422	0.10634343621813445	-6.427278433342783	0.9967098997446148	0.9808418336763625	0.01915816632363374	1.9747678147988796
4070000	-161562.5449949432	-161455.901941218	-106.64305372519267	-161455.901941218	0.07982957288906684	5.27026375590328	1.0	0.012500678919284997	0.11024131343713593	-8.973922618992178	0.9872119753222103	0.9812270519253967	0.018772948074599477	2.552900552495252
4080000	-161573.81153793045	-161471.27176794328	-102.53976998716082	-161471.27176794328	0.09714121267312245	5.276334655994564	1.0	0.01487144724766921	0.09860335425712581	-5.309542387000765	0.999884591420166	0.9810504331925246	0.018949566807471736	0.9538873521657676
4090000	-161551.76066361784	-161448.09334507314	-103.66731854468892	-161448.09334507314	0.09111330403714589	5.305057227005894	1.0	0.00845117966555378	0.10581596211682122	-7.121844804212025	0.9937052829396923	0.9807555234761455	0.01924447652385101	0.8192767858375951
4100000	-161556.40386100544	-161453.0610892291	-103.34277177635391	-161453.0610892291	0.08187955501262519	5.236761111882519	1.0	0.009533662336583322	0.10773611837897663	-7.025965589866811	0.9938020112809225	0.9811551080576704	0.018844891942326206	0.5636600473886867
4110000	-161568.13706604522	-161464.29995807743	-103.8371079677763	-161464.29995807743	0.10943072844204896	5.449231526579378	1.0	0.01365953139357363	0.11081169943009253	-6.666963340250822	0.9957742821494218	0.981001106756643	0.018998893243353417	1.192723746659946
4120000	-161577.01884996184	-161473.67266799658	-103.34618196525811	-161473.67266799658	0.08984199158009049	5.390210433987779	1.0	0.01381406693409855	0.10371543465413519	-5.79718849686267	0.9985859839162968	0.9809560526297945	0.019043947370202107	1.3539843821615003
4130000	-161571.68413692084	-161465.71580085685	-105.96833606397662	-161465.71580085685	0.10996850516077546	5.533221589442293	1.0	0.008417952921537351	0.10953610755950915	-6.016780225040552	0.9983193037136399	0.9803715357723342	0.01962846422766239	3.7307595700478924
4140000	-161571.95254873356	-161465.54066249394	-106.41188623961371	-161465.54066249394	0.09795405702959342	5.307376785979343	1.0	0.010011715794715876	0.1047205480293907	-6.159442567828979	0.9970427394307532	0.9811097957511168	0.01889020424887972	4.20249633209879
4150000	-161570.06866167448	-161462.82515053288	-107.24351114159336	-161462.82515053288	0.08097764422675166	5.353153444210039	1.0	0.012588472110943879	0.10295383296558096	-6.116198036837423	0.9973508673587741	0.9808776535528588	0.01912234644713779	5.062893599995
4160000	-161571.45492345848	-161467.27641344216	-104.17851001633281	-161467.27641344216	0.09603727299052982	5.220005185381217	1.0	0.014226296658161712	0.10063247509895701	-7.482399871164768	0.9921698331196286	0.9816747377975449	0.018325262202451672	1.1716915623215176
4170000	-161578.14526666165	-161474.67814195636	-103.46712470528726	-161474.67814195636	0.08750396974417549	5.249028026067943	1.0	0.01282202984176154	0.10240172141724531	-6.002233446011976	0.9973859251439157	0.9812027272116777	0.018797272788318886	1.402129471041246
4180000	-161558.36190585728	-161450.99061022451	-107.37129563275303	-161450.99061022451	0.09397368854588983	5.198060605003377	1.0	0.013190010141944892	0.1022265531444471	-13.366092068166706	0.9720252123822661	0.9812148277034046	0.018785172296592042	0.48015702981448954
4190000	-161556.14236629513	-161453.68017942648	-102.46218686866602	-161453.68017942648	0.0888968172957598	5.100611754865679	1.0	0.013190010141944892	0.09951638587951944	-5.908498956417803	0.9971978588223184	0.9820514490647393	0.017948550935257337	0.5371734395765725
4200000	-161580.97991671055	-161474.67422947718	-106.30568723337953	-161474.67422947718	0.07922637404858526	5.238860259998605	1.0	0.023812520407402463	0.09951638587951944	-8.125997964979835	0.9900179627562895	0.9813905087251895	0.018609491274807113	2.881164402330939
4210000	-161582.9087694369	-161480.6256465646	-102.28312287233265	-161480.6256465646	0.08449834621932568	5.2143295404566885	1.0	0.018605124413445775	0.09951638587951944	-5.503052304768072	0.9989972559780268	0.9812981023563265	0.018701897643670112	0.5836163793221147
4220000	-161548.8084513404	-161446.78089114145	-102.02756019893398	-161446.78089114145	0.0815534008534085	5.252165479396182	1.0	0.010438324366673548	0.10377159069088454	-5.640049697627056	0.9986529242207175	0.981010334289438	0.018989665710558545	0.18528753700599465
4230000	-161560.20058368047	-161456.74734282857	-103.45324085191066	-161456.74734282857	0.07101650673960769	5.3035157080565405	1.0	0.014815405806717436	0.10526956176767355	-7.543065529447248	0.9922463543569366	0.98119235400234	0.018807645997656275	0.33484407636052815
4240000	-161550.45931520683	-161447.54718161392	-102.91213359291405	-161447.54718161392	0.09302954618751767	5.285553685877091	1.0	0.014815405806717436	0.10468671457005127	-6.6141214075036485	0.995393178840059	0.981140849508329	0.01885915049166727	0.41333126685922295
4250000	-161573.71443894945	-161469.5388840442	-104.17555490525369	-161469.5388840442	0.09097563821420482	5.4676114479893325	1.0	0.01451035862552378	0.11038615275162525	-6.3295847054695615	0.9970067439777563	0.9804591823215811	0.019540817678415253	1.74900096895128
4260000	-161547.60019023725	-161442.0501888549	-105.55000138236942	-161442.0501888549	0.08666416667471029	5.274119817548829	1.0	0.01191031716557683	0.10804679668174685	-10.35090204525432	0.982513028827858	0.9810517872408859	0.01894821275911039	0.5720848058905104
4270000	-161560.06669755143	-161455.16975402305	-104.89694352838617	-161455.16975402305	0.08139377226144702	5.274555624691235	1.0	0.01191031716557683	0.11214451974634072	-8.833198535989704	0.9877093607820752	0.9810012993853279	0.01899870061466855	0.8813247328723025
4280000	-161527.6678463839	-161425.38124643068	-102.2865999532291	-161425.38124643068	0.08873610627759979	5.023563628121712	1.0	0.012878771343547814	0.0965675938012689	-6.490218529870252	0.9949202034230274	0.9815728945014186	0.01842710549857785	0.03650251080693972
4290000	-161569.8520617813	-161466.68581264545	-103.16624913586767	-161466.68581264545	0.08382862077244656	5.381514679834671	1.0	0.009573489493776502	0.10150465749307436	-6.83146242525851	0.9949717028535671	0.9808350285759339	0.019164971424062364	0.5218957549654951
4300000	-161572.74180132218	-161470.50065968337	-102.2411416388043	-161470.50065968337	0.0758902827718607	5.101011820055936	1.0	0.014521942204451237	0.10467801193887911	-5.845830058668867	0.9974163208776787	0.9816237302985327	0.018376269701463863	0.30839630509126026
4310000	-161560.10079453886	-161456.2510170657	-103.84977747317974	-161456.2510170657	0.11572901172715214	5.39862837309335	1.0	0.026228662031177182	0.09858874562044595	-7.724905236405459	0.9919446858496919	0.9815264269859486	0.018473573014047954	0.6426647649149543
4320000	-161584.3737098556	-161481.46033173465	-102.913378120939	-161481.46033173465	0.10219188010012717	5.262212941793691	1.0	0.011842385282312266	0.10593363697642331	-6.969789502054693	0.9940834053581802	0.9814719672115376	0.018528032788459	0.17851177448728123
4330000	-161564.8631736432	-161462.52695275165	-102.33622089156195	-161462.52695275165	0.07516382135261722	5.278374540894807	1.0	0.010395225355211028	0.10564654946041131	-5.351732149267287	0.9997450727385943	0.9810768980268996	0.018923101973096986	0.6558519295518132
4340000	-161553.4057668675	-161450.5216609289	-102.88410593859365	-161450.5216609289	0.09971258057662724	5.4078090495246895	1.0	0.013250486298868769	0.10594735097947011	-7.025442872648864	0.9943913357102867	0.9808642991040527	0.019135700895943953	0.0626688373819075
4350000	-161596.2106876651	-161492.28042552035	-103.93026214474637	-161492.28042552035	0.09315294890178484	5.387254937792549	1.0	0.010912050441131596	0.10594735097947011	-5.644012297097912	0.9991076868197505	0.9809748029445579	0.019025197055438762	2.0186205081391932
4360000	-161582.81339466647	-161477.97968756285	-104.83370710360833	-161477.97968756285	0.08836375318994406	5.310283699170768	1.0	0.004195399353508496	0.10373361715027711	-8.707435013466386	0.9882623255730022	0.980874800892494	0.019125199107502967	0.9634604887723296
4370000	-161599.39303276912	-161496.27486395554	-103.1181688135834	-161496.27486395554	0.08149113517562985	5.3289178979315555	1.0	0.004434448186292837	0.1104841612500922	-5.841342825273763	0.9982203272834063	0.9810019799848964	0.018998020015100786	1.0576455242618854
4380000	-161565.74807635325	-161462.5779899972	-103.17008635606345	-161462.5779899972	0.09215525827389277	5.4070399657721655	1.0	0.010730048543579935	0.10613403242531622	-6.489966586363868	0.9962417293953784	0.9806286805253194	0.019371319474677892	0.6973950576466437
4390000	-161568.30556823665	-161463.34528808517	-104.9602801514987	-161463.34528808517	0.09382825722272198	5.255385704804315	1.0	0.012028654782873894	0.10421002935495748	-7.3682010051147255	0.9926847036753488	0.9808849721447972	0.01911502785520005	1.982629064323307
4400000	-161563.4786818945	-161460.27502247217	-103.20365942233312	-161460.27502247217	0.09316121158460577	5.350212894052133	1.0	0.012028654782873894	0.10173770683827886	-5.608790075096191	0.9991014808738998	0.9810196071564017	0.01898039284359542	1.366798634758785
4410000	-161575.25910569043	-161472.4749861579	-102.78411953253826	-161472.4749861579	0.08196569389878171	5.22173767558799	1.0	0.016269526072137462	0.1022870414456788	-5.342465263688404	0.9995805735712893	0.9815568811051337	0.018443118894863476	1.1605036096897474
4420000	-161545.12376282283	-161442.02750135385	-103.09626146896883	-161442.02750135385	0.08425989783474865	5.21644559694982	1.0	0.016269526072137462	0.10116327526126231	-6.669090798171132	0.994965247050728	0.9813706884330298	0.018629311566967323	0.6181598751176768
4430000	-161573.00314620917	-161469.49615683936	-103.50698936982187	-161469.49615683936	0.08372108873869147	5.286967317667113	1.0	0.016269526072137462	0.10670527487736421	-7.689137206338873	0.99168620403695	0.9808943750720348	0.01910562492796241	0.28552341368842254
4440000	-161561.14328871178	-161454.8785453304	-106.26474338137501	-161454.8785453304	0.08879580999283744	5.24758318175602	1.0	0.010435668881641871	0.1070697268798616	-9.274087626826041	0.9861062507347336	0.9810374694013596	0.018962530598637537	2.013046692161808
4450000	-161571.16013737928	-161468.31044486727	-102.84969251202509	-161468.31044486727	0.09602155096929701	5.331146668048272	1.0	0.016643982213555272	0.10420722521957825	-5.5075036135873345	0.9993871359541991	0.9812697097658453	0.01873029023415197	1.0625214323227559
4460000	-161557.21814999176	-161451.77171591666	-105.44643407511249	-161451.77171591666	0.07940527202304204	5.162326849995519	1.0	0.018982011087527676	0.10196217458978912	-7.195375689708023	0.9929621503285248	0.9816956283996924	0.01830437160030494	2.6348045686182267
4470000	-161552.03540986023	-161450.1431670751	-101.89224278513583	-161450.1431670751	0.07575113379749324	5.217985487406836	1.0	0.02822163674641764	0.09949110836166132	-5.36501022249504	0.9994892436048969	0.9815417483526746	0.018458251647322867	0.28182347351119297
4480000	-161566.00810000836	-161463.34009963475	-102.66800037360852	-161463.34009963475	0.08638759026140276	5.3211528743158425	1.0	0.029045330910273053	0.10001779124396341	-5.937853779497284	0.9978586254178445	0.981498328176331	0.018501671823666514	0.6427308400490418
4490000	-161573.3637149148	-161469.47161368423	-103.89210123057354	-161469.47161368423	0.07574756508159144	5.250371929140352	1.0	0.026403026456726306	0.09764107913367755	-8.074344162252993	0.9902348762672974	0.9814742529236035	0.0185257470763939	0.515801196247089
4500000	-161554.49632335422	-161451.13023865898	-103.36608469523911	-161451.13023865898	0.09412249448860134	5.2985280082783275	1.0	0.0208421723287117	0.10069938974375868	-6.540809262171185	0.9956915272678456	0.9816648894085839	0.018335110591413593	0.9480492600421865
4510000	-161591.93798665114	-161486.52878182736	-105.40920482376886	-161486.52878182736	0.10844865331323658	5.41433877634162	1.0	0.02238005022199441	0.09951415262440776	-5.52804286404425	0.9996047049447424	0.9812229875246155	0.018777012475382198	3.6239844174006683
4520000	-161579.3174533646	-161473.17555207698	-106.14190128763572	-161473.17555207698	0.09373063990678634	5.268116989813302	1.0	0.016474992414349573	0.10489008040820008	-6.649671309060331	0.9952101849731332	0.9812508635994799	0.018749136400517882	3.6239844174006683
4530000	-161584.98079497032	-161477.5368059689	-107.44398900140803	-161477.5368059689	0.11203689015518029	5.481219333644275	1.0	0.015529697757791738	0.10179761600288285	-9.60236662670404	0.9857706671084565	0.9811445170067684	0.018855482993229384	2.946067796444948
4540000	-161560.63901504493	-161457.17894377047	-103.4600712744695	-161457.17894377047	0.08140531033450257	5.239727450773785	1.0	0.015220074321310272	0.10102671567734027	-6.269905408167954	0.9964265299021315	0.9812524108972223	0.018747589102775485	1.2363237059953527
4550000	-161568.86448499482	-161464.84848864158	-104.01599635324035	-161464.84848864158	0.08523418746644099	5.314529831727047	1.0	0.02200967829487328	0.09609335387396156	-7.204184336698727	0.9934534463539137	0.9814996157740403	0.01850038422595725	1.2033331436946353
4560000	-161580.33653603733	-161472.25957790273	-108.07695813459456	-161472.25957790273	0.07790000342516513	5.177637930971513	1.0	0.01633817931619062	0.10400094752376153	-5.58276503971347	0.9985934484033343	0.9817768866045323	0.018223113395465413	6.295797395704965
4570000	-161570.04110392614	-161464.86870288526	-105.17240104088287	-161464.86870288526	0.09090322325226395	5.22963024153045	1.0	0.01633817931619062	0.09950602413810426	-9.891702513611403	0.9839321900557599	0.9813969615990086	0.0186030384009892	0.5908508874896469
4580000	-161573.93983370377	-161469.9742662696	-103.96556743417113	-161469.9742662696	0.09775278027297395	5.376117035492813	1.0	0.013052945589249628	0.10576353248958029	-8.490917907140865	0.9892300835974014	0.980752904074059	0.019247095925938953	0.19644857164416474
4590000	-161583.05480920416	-161479.6500927218	-103.40471648236746	-161479.6500927218	0.0764519169249292	5.276917112451622	1.0	0.013052945589249628	0.10752321622702128	-5.608449741304825	0.9988484128737842	0.9812503539257409	0.018749646074257092	1.5403809276856704
4600000	-161549.66133404468	-161446.35333247864	-103.30800156604911	-161446.35333247864	0.08870983825761529	5.091512334972022	1.0	0.015922380097597076	0.09801527705626527	-5.68624581916853	0.99793646652263	0.9818090095362366	0.01819099046376133	1.5459696251236945
4610000	-161552.61347022964	-161442.67542675894	-109.93804347071242	-161442.67542675894	0.1083357120142241	5.222531439269679	1.0	0.020298739280461206	0.09651558303421776	-8.771083196430494	0.9877461826943357	0.981731777710033	0.01826822228996506	6.125000438213069
4620000	-161542.38305523014	-161434.63703959336	-107.74601563678644	-161434.63703959336	0.08177153114098067	5.260229010920332	1.0	0.025576057432158766	0.09651558303421776	-6.0447752144511835	0.9972771990250044	0.9816037259193311	0.018396274080667022	5.706178953199511
4630000	-161557.70353923488	-161455.06745887353	-102.63608036136259	-161455.06745887353	0.09140052344651363	5.376814831739114	1.0	0.022199487578114133	0.09881222616147649	-6.736343456437505	0.9952845911634173	0.9810513265001528	0.018948673499845466	0.08136553479897456
4640000	-161565.39323506312	-161463.4706642224	-101.92257084070759	-161463.4706642224	0.09834130615783397	5.275882431809503	1.0	0.02276449307327167	0.09505696782253499	-5.54994557478814	0.9990479412326563	0.9813648359150364	0.018635164084962016	0.21510213668412598
4650000	-161537.6863397014	-161433.82833329466	-103.85800640675883	-161433.82833329466	0.0874810899672104	5.289375881853993	1.0	0.01872657128270936	0.10457358495614413	-7.7532667545051535	0.991473449771349	0.9816148116046464	0.018385188395352022	0.6130701253770889
4660000	-161545.98927759944	-161443.1282065994	-102.86107100004673	-161443.1282065994	0.08633818821209627	5.301534193532278	1.0	0.01872657128270936	0.10457358495614413	-6.394129641552241	0.9962096240136163	0.9812610374094672	0.018738962590531517	0.5016544073911523
4670000	-161556.65640464443	-161452.22254796355	-104.4338566808623	-161452.22254796355	0.0869579793019718	5.276545778757013	1.0	0.01775686930797793	0.10287709784011531	-9.085868874520942	0.9868493065627216	0.9811472166685509	0.01885278333144801	0.33444038723390596
4680000	-161551.24188241322	-161447.47838841807	-103.76349399515442	-161447.47838841807	0.10041628744373297	5.301847832383405	1.0	0.02114834529082432	0.10176464896996396	-6.249834796002909	0.9967104474882511	0.981384255310899	0.018615744689099666	1.5244375857773598
4690000	-161541.74007346493	-161437.6421112812	-104.09796218373616	-161437.6421112812	0.09878067240436719	5.3195386300793555	1.0	0.00854142323812014	0.10384026749005452	-6.72239306862669	0.9951356561041428	0.9810626455429894	0.018937354457009305	1.5244375857773598
4700000	-161572.02550490946	-161469.79691779197	-102.22858711748056	-161469.79691779197	0.08942935516649178	5.380425820198416	1.0	0.008312269457442333	0.10997126593520393	-5.523622924521196	0.9995022564180408	0.9803869037425895	0.01961309625740909	0.3620625126283745
4710000	-161550.23255671153	-161446.53364039955	-103.69891631198047	-161446.53364039955	0.0923698650254973	5.3635226213705485	1.0	0.01074917303426407	0.11061340967612358	-7.643329106727973	0.9921059081940851	0.9805795583257934	0.019420441674205133	0.4467250299736414
4720000	-161561.15530479304	-161458.9394403868	-102.21586440623028	-161458.9394403868	0.08365742812353459	5.278244285631343	1.0	0.01074917303426407	0.11061340967612358	-5.971672043180513	0.9975928912815964	0.9807110727961464	0.019288927203852065	0.0866318790197731
4730000	-161536.5511909391	-161434.96540288534	-101.58578805376462	-161434.96540288534	0.07561321232336111	5.13134548801288	1.0	0.01800185088095106	0.1032326114611363	-5.295700853215739	0.9994292271234007	0.9818794593416565	0.01812054065834202	0.015234907005787265
4740000	-161568.96868677757	-161466.991337591	-101.97734918656889	-161466.991337591	0.07981358340417012	5.217309671655231	1.0	0.01592440090913276	0.1002125929116251	-5.912413718010231	0.9975875891562187	0.9815237511222245	0.018476248877774017	0.002755373376351527
4750000	-161585.59975010678	-161482.725241693	-102.87450841377837	-161482.725241693	0.07341571356600529	5.328720519125049	1.0	0.021144962778498283	0.10365274838817463	-7.139654281729962	0.9937249871892844	0.9810320963798408	0.018967903620157746	0.026525346753339594
4760000	-161590.21574243333	-161487.95356902227	-102.26217341106721	-161487.95356902227	0.08773751699750384	5.400712576785627	1.0	0.014553666162521175	0.10622948486234429	-5.8878650954216045	0.9983076020733792	0.9805934316409991	0.019406568358999468	0.1841327849038269
4770000	-161556.28959506092	-161451.13471387245	-105.1548811884794	-161451.13471387245	0.09135249339645796	5.312370333076289	1.0	0.015235307616596961	0.10037811834720538	-10.542847672121454	0.9819861577645158	0.9811920772702635	0.018807922729735284	0.108412146573828
4780000	-161547.4427267392	-161443.49363779405	-103.94908894512797	-161443.49363779405	0.09267373835170316	5.377709187028628	1.0	0.015235307616596961	0.1062757280820686	-6.459897620450512	0.9962446678792447	0.9807914327580526	0.019208567241946226	1.5048911303752666
